No,PROYECTO,CATEGORIA DE DEPARTAMENTO,CATEGORIA DE MUNICIPIO,REGION,CÓDIGO DANE DEL DEPARTAMENTO,DEPARTAMENTO,CÓDIGO DANE DEL MUNICIPIO,MUNICIPIO,LOCALIDAD/TRONCAL,CANTIDAD,NOMBRE ZONA WIFI,ID ZONA WIFI,DIRECCION,LONGITUD ,LATITUD,FECHA DE APROBACION,ESTADO DE LA ZONA,ZONA INAGURADA;
455,ZONAS WIFI GRATIS PARA LA GENTE,2,1,Región Caribe,20,Cesar,20001,Valledupar,N/A,1,PLAZA ALFONSO LÓPEZ 1,2000105005,CARRERA 5 CALLE 15,-73.244535,10.477591,22/04/2017,OPERATIVA,SI;
456,ZONAS WIFI GRATIS PARA LA GENTE,2,1,Región Caribe,20,Cesar,20001,Valledupar,N/A,1,PLAZA ALFONSO LÓPEZ 2,2000105006,CARRERA 5 CALLE 15,-73.244535,10.477591,22/04/2017,OPERATIVA,SI;
457,ZONAS WIFI GRATIS PARA LA GENTE,2,1,Región Caribe,20,Cesar,20001,Valledupar,N/A,1,CVD,2000105007,TRANSVERSAL 29 CON CALLE 18,-73.26553,10.454693,22/04/2017,OPERATIVA,SI;
458,ZONAS WIFI GRATIS PARA LA GENTE,2,1,Región Caribe,20,Cesar,20001,Valledupar,N/A,1,PARQUE MIRADOR DE LA SIERRA,2000105008,MIRADOR DE LA SIERRA,-73.275987,10.490164,22/04/2017,OPERATIVA,SI;
459,ZONAS WIFI GRATIS PARA LA GENTE,2,1,Región Caribe,20,Cesar,20001,Valledupar,N/A,1,PARQUE ALTOS DE GARUPAL,2000105009,CALLE 11B CON MANZANA Z 2,-73.267113,10.472567,22/04/2017,OPERATIVA,SI;
460,ZONAS WIFI GRATIS PARA LA GENTE,2,1,Región Caribe,20,Cesar,20001,Valledupar,N/A,1,PARQUE DON ALBERTO,2000105010,TRANSVERSAL 42A CON CALLE 13BIS2,-73.282716,10.464791,22/04/2017,OPERATIVA,SI;
"461,ZONAS WIFI GRATIS PARA LA GENTE,2,1,Región Caribe,20,Cesar,20001,Valledupar,N/A,1,FUENTE DE LA 9A,2000105011,""CALLE 8, CARRERA 11"",-73.25559,10.48475,22/04/2017,OPERATIVA,SI";
462,ZONAS WIFI GRATIS PARA LA GENTE,2,1,Región Caribe,20,Cesar,20001,Valledupar,N/A,1,PARQUE VALLE MEZA,2000105012,CALLE 43 CARRERA 18E,-73.244973,10.446982,22/04/2017,OPERATIVA,SI;
463,ZONAS WIFI GRATIS PARA LA GENTE,2,1,Región Caribe,20,Cesar,20001,Valledupar,N/A,1,POLIFUNCIONAL LAS PALMAS,2000105013,DIAGONAL 20B CARRERA 40,-73.235721,10.465599,22/06/2017,OPERATIVA,SI;
464,ZONAS WIFI GRATIS PARA LA GENTE,2,1,Región Caribe,20,Cesar,20001,Valledupar,N/A,1,PARQUE DE LOS CORTIJOS,2000105014,CRA 19A ENTRE CALLES 9C Y 10,-73.262126,10.476424,24/06/2017,OPERATIVA,SI;
465,ZONAS WIFI GRATIS PARA LA GENTE,2,1,Región Caribe,20,Cesar,20001,Valledupar,N/A,1,MICRO TIERRA LA BOMBONERA,2000105015,CARRERA 4G CON CALLE 20B,-73.238521,10.469099,19/08/2017,OPERATIVA,SI;
466,ZONAS WIFI GRATIS PARA LA GENTE,2,1,Región Caribe,20,Cesar,20001,Valledupar,N/A,1,MERCADO PUBLICO POPULAR,2000105016,AVENIDA PASTRANA ENTRE CALLES 20 Y 21,-73.24769,10.464481,26/06/2017,OPERATIVA,SI;
467,ZONAS WIFI GRATIS PARA LA GENTE,2,1,Región Caribe,20,Cesar,20001,Valledupar,N/A,1,PARQUE DE LAS MADRES,2000105017,CARRERA 19 CON 15,-73.247311,10.476169,22/06/2017,OPERATIVA,SI;
468,ZONAS WIFI GRATIS PARA LA GENTE,2,1,Región Caribe,20,Cesar,20001,Valledupar,N/A,1,LA GALERIA POPULAR,2000105018,CARRERA 7 ENTRE CALLES 18A Y 18B,-73.242898,10.473075,13/07/2017,OPERATIVA,SI;
469,ZONAS WIFI GRATIS PARA LA GENTE,2,1,Región Caribe,20,Cesar,20001,Valledupar,N/A,1,PARQUE DE DON CARMELO,2000105019,CALLE 50 CON CARRERA 31,-73.260249,10.442318,18/01/2017,OPERATIVA,SI;
470,ZONAS WIFI GRATIS PARA LA GENTE,2,1,Región Caribe,20,Cesar,20001,Valledupar,N/A,1,PARQUE GARUPAL,2000105020,ENTRE CALLE 12 Y 13 CON KRA 20 Y 23,-73.26637,10.471326,22/06/2017,OPERATIVA,SI;
"471,ZONAS WIFI GRATIS PARA LA GENTE,2,1,Región Caribe,20,Cesar,20001,Valledupar,N/A,1,POLIDEPORTIVO SAN FERNANDO,2000105021,""CARRERA 5, CALLE 45"",-73.232745,10.449375,13/07/2017,OPERATIVA,SI";
472,ZONAS WIFI GRATIS PARA LA GENTE,2,1,Región Caribe,20,Cesar,20001,Valledupar,N/A,1,POLIDEPORTIVO PANAMÁ,2000105022,CALLE 42 Y 43 Y CARRERAS 5 Y 6,-73.239263,10.448215,27/04/2018,OPERATIVA,SI;
473,ZONAS WIFI GRATIS PARA LA GENTE,2,1,Región Caribe,20,Cesar,20001,Valledupar,N/A,1,PARQUE 25 DE DICIEMBRE,2000105023,CARRERA 19 CALLE 55,-73.246164,10.439685,12/07/2017,OPERATIVA,SI;
474,ZONAS WIFI GRATIS PARA LA GENTE,2,1,Región Caribe,20,Cesar,20001,Valledupar,N/A,1,PARQUE 1 DE MAYO,2000105024,CALLE 22B CON CARRERAS 19 Y 20,-73.253115,10.459451,26/06/2017,OPERATIVA,SI;
475,ZONAS WIFI GRATIS PARA LA GENTE,2,1,Región Caribe,20,Cesar,20001,Valledupar,N/A,1,PARQUE LAS MARÍAS,2000105025,CARRERA 19 NO 1A - 50,-73.26494,10.489467,13/07/2017,OPERATIVA,SI;
476,ZONAS WIFI GRATIS PARA LA GENTE,2,1,Región Caribe,20,Cesar,20001,Valledupar,N/A,1,POLIDEPORTIVO VILLA MIRIAN 2,2000105026,PARQUE VILLA MIRIAM 2,-73.270874,10.453182,28/06/2017,OPERATIVA,SI;
477,ZONAS WIFI GRATIS PARA LA GENTE,2,1,Región Caribe,20,Cesar,20001,Valledupar,N/A,1,LAS FLORES,2000105027,CARRERA 19C CON CALLE 13B BIS,-73.261881,10.47045,21/06/2017,OPERATIVA,SI;
478,ZONAS WIFI GRATIS PARA LA GENTE,2,1,Región Caribe,20,Cesar,20001,Valledupar,N/A,1,PARQUE LOS ALGARROBILLOS - ZONA 2,2000105028,CALLE 30 ENTRE KRA 5TA Y 5A.,-73.235537,10.456892,24/06/2017,OPERATIVA,SI;
479,ZONAS WIFI GRATIS PARA LA GENTE,2,1,Región Caribe,20,Cesar,20001,Valledupar,N/A,1,COMPLEJO DE TENIS,2000105029,CARRERA 19 C CON CALLE 13B BIS,-73.261127,10.472528,28/06/2017,OPERATIVA,SI;
480,ZONAS WIFI GRATIS PARA LA GENTE,2,1,Región Caribe,20,Cesar,20001,Valledupar,N/A,1,FUTSALA / PARQUE ALAMOS 3,2000105030,CALLE18E CON CARRERA 34,-73.26628,10.447918,07/09/2017,OPERATIVA,SI;
481,ZONAS WIFI GRATIS PARA LA GENTE,2,1,Región Caribe,20,Cesar,20001,Valledupar,N/A,1,POLIFUNCIONAL EL MANANTIAL,2000105031,TRANSVERSAL 29 CON 18,-73.267596,10.454534,22/06/2017,OPERATIVA,SI;
482,ZONAS WIFI GRATIS PARA LA GENTE,2,1,Región Caribe,20,Cesar,20001,Valledupar,N/A,1,POLIFUNCIONAL / PARQUE EL CENTRO EL CERRITO,2000105032,CALLE 16A CON CARRERA 23 BIS,-73.266616,10.46387,28/06/2017,OPERATIVA,SI;
483,ZONAS WIFI GRATIS PARA LA GENTE,2,1,Región Caribe,20,Cesar,20001,Valledupar,N/A,1,PARQUE LINEAL 1,2000105033,CARRERA 4TA | BALNEAREO HURTADO,-73.269901,10.50083,13/07/2017,OPERATIVA,SI;
484,ZONAS WIFI GRATIS PARA LA GENTE,2,1,Región Caribe,20,Cesar,20001,Valledupar,N/A,1,PARQUE LINEAL 2,2000105034,CARRERA 4TA | BALNEAREO HURTADO,-73.268233,10.501506,05/09/2017,OPERATIVA,SI;
485,ZONAS WIFI GRATIS PARA LA GENTE,2,1,Región Caribe,20,Cesar,20001,Valledupar,N/A,1,PARQUE LINEAL 3,2000105035,CARRERA 4TA | BALNEAREO HURTADO,-73.265098,10.499762,28/12/2017,OPERATIVA,SI;
486,ZONAS WIFI GRATIS PARA LA GENTE,2,1,Región Caribe,20,Cesar,20001,Valledupar,N/A,1,PARQUE LA VALLENATA,2000105036,CARRERA 31 CON CALLE 20 B,-73.262205,10.449176,21/06/2017,OPERATIVA,SI;
487,ZONAS WIFI GRATIS PARA LA GENTE,2,1,Región Caribe,20,Cesar,20001,Valledupar,N/A,1,COLISEO CUBIERTO,2000105037,CARRERA 19 C CON CALLE 11,-73.261795,10.474301,23/06/2017,OPERATIVA,SI;
488,ZONAS WIFI GRATIS PARA LA GENTE,2,1,Región Caribe,20,Cesar,20001,Valledupar,N/A,1,PARQUE RECREATIVO / VILLA MIRIAM 1,2000105038,CALLE 18 CARRERA 32 B,-73.270598,10.451619,22/06/2017,OPERATIVA,SI;
489,ZONAS WIFI GRATIS PARA LA GENTE,2,1,Región Caribe,20,Cesar,20001,Valledupar,N/A,1,POLIFUNCIONAL - PARQUE ENEAL,2000105039,TRANSVERSAL 28 CON CALLE 12A,-73.269441,10.46994,24/06/2017,OPERATIVA,SI;
490,ZONAS WIFI GRATIS PARA LA GENTE,2,1,Región Caribe,20,Cesar,20001,Valledupar,N/A,1,PARQUE NUEVO MILENIO,2000105040,CALLE 49 CON CARRERA 23,-73.250572,10.441689,29/06/2017,OPERATIVA,SI;
491,ZONAS WIFI GRATIS PARA LA GENTE,2,1,Región Caribe,20,Cesar,20001,Valledupar,N/A,1,POLIFUNCIONAL PARQUE GARUPAL 4TA ETAPA,2000105041,CARRERA 30 CON CALLE 9B,-73.273143,10.472714,26/06/2017,OPERATIVA,SI;
492,ZONAS WIFI GRATIS PARA LA GENTE,2,1,Región Caribe,20,Cesar,20001,Valledupar,N/A,1,PLAZOLETA LINEAL,2000105042,CARRERA 34 CON CALLE 6,-73.276578,10.479107,26/06/2017,OPERATIVA,SI;
493,ZONAS WIFI GRATIS PARA LA GENTE,2,1,Región Caribe,20,Cesar,20001,Valledupar,N/A,1,POLIFUNCIONAL CRA 19E,2000105043,CARRRERA 19E CON CALLLE 9A,-73.265689,10.475835,22/06/2017,OPERATIVA,SI;
494,ZONAS WIFI GRATIS PARA LA GENTE,2,1,Región Caribe,20,Cesar,20001,Valledupar,N/A,1,PARQUE DEL SEGURO SOCIAL,2000105044,CALLE 16 CON CARRERA 18,-73.25471,10.469971,12/07/2017,OPERATIVA,SI;
495,ZONAS WIFI GRATIS PARA LA GENTE,2,1,Región Caribe,20,Cesar,20001,Valledupar,N/A,1,PARQUE NOVALITO,2000105045,CALLE 12 ENTRE CRA 6A Y CRA 6,-73.248213,10.481664,12/07/2017,OPERATIVA,SI;
496,ZONAS WIFI GRATIS PARA LA GENTE,2,1,Región Caribe,20,Cesar,20001,Valledupar,N/A,1,POLIFUNCIONAL EL VIAJERO,2000105046,CARRERA 9 ENTRE CALLE 11 Y 12,-73.251542,10.48034,28/06/2017,OPERATIVA,SI;
497,ZONAS WIFI GRATIS PARA LA GENTE,2,1,Región Caribe,20,Cesar,20001,Valledupar,N/A,1,POLIFUNCIONAL EL OBRERO,2000105047,CARRERA 9 ENTRE CALLE 11 Y 12,-73.253821,10.47639,14/07/2017,OPERATIVA,SI;
498,ZONAS WIFI GRATIS PARA LA GENTE,2,1,Región Caribe,20,Cesar,20001,Valledupar,N/A,1,PARQUE SAN MARTÍN,2000105048,CARRERA 20 -CALLE 35,-73.248706,10.450782,07/09/2017,OPERATIVA,SI;
499,ZONAS WIFI GRATIS PARA LA GENTE,2,1,Región Caribe,20,Cesar,20001,Valledupar,N/A,1,PARQUE LOS ALGARROBILLOS - ZONA 1,2000105049,CALLE 30 ENTRE KRA 5TA Y 5A.,-73.235537,10.456892,24/06/2017,OPERATIVA,SI;
500,ZONAS WIFI GRATIS PARA LA GENTE,2,1,Región Caribe,20,Cesar,20001,Valledupar,N/A,1,TERMINAL DE TRANSPORTE,2000105050,TERMINAL DE TRANSPORTE,-73.24311,10.444775,12/07/2017,OPERATIVA,SI;
"501,ZONAS WIFI GRATIS PARA LA GENTE,2,1,Región Caribe,20,Cesar,20001,Valledupar,N/A,1,MERCABASTOS,2000105051,""MERCABASTOS S.A, 80"",-73.267554,10.440344,11/09/2017,OPERATIVA,SI";
502,ZONAS WIFI GRATIS PARA LA GENTE,2,1,Región Caribe,20,Cesar,20001,Valledupar,N/A,1,PARQUE LA VICTORIA,2000105052,CARRERA 35 CON CALLE 18BIS,-73.273983,10.452087,14/07/2017,OPERATIVA,SI;
503,ZONAS WIFI GRATIS PARA LA GENTE,2,1,Región Caribe,20,Cesar,20001,Valledupar,N/A,1,NANDO MARÍN,2000105053,LA PRIMERA PIEDRA NANDO MARIN (TORRE G),-73.262473,10.434844,26/06/2017,OPERATIVA,SI;
504,ZONAS WIFI GRATIS PARA LA GENTE,2,1,Región Caribe,20,Cesar,20001,Valledupar,N/A,1,PARQUE 450 AÑOS,2000105054,CARRERA 45 ENTRE CALLES 18F Y 19,-73.279905,10.443832,26/06/2017,OPERATIVA,SI;
505,ZONAS WIFI GRATIS PARA LA GENTE,2,1,Región Caribe,20,Cesar,20001,Valledupar,N/A,1,PARQUE CASIMIRO,2000105055,CARRERA 30B CON CALLE 19A,-73.265085,10.451412,27/06/2017,OPERATIVA,SI;
506,ZONAS WIFI GRATIS PARA LA GENTE,4,6,Región Pacífico,27,Chocó,27050,Atrato,N/A,1,BIBLIOTECA,2705002001,BIBLIOTECA MUNICIPAL,-76.636197,5.530541,02/06/2017,OPERATIVA,SI;
"507,ZONAS WIFI GRATIS PARA LA GENTE,4,6,Región Pacífico,27,Chocó,27050,Atrato,N/A,1,PALACIO MUNICIPAL,2705002002,""PALACIO MUNICIPAL, BARRIO SANTANDER"",-76.636197,5.530541,02/06/2017,OPERATIVA,SI";
508,ZONAS WIFI GRATIS PARA LA GENTE,4,6,Región Pacífico,27,Chocó,27361,Istmina,N/A,1,CRA 12 CALLE 7 ,2736102000,PARQUE CEMENTERIO,-76.684764,5.165044,25/10/2016,OPERATIVA,SI;
509,ZONAS WIFI GRATIS PARA LA GENTE,4,6,Región Pacífico,27,Chocó,27361,Istmina,N/A,1,PARQUE POLICARPA SALAVARRIETA,2736102001,CALLE 8 # 18 - 07,-76.687184,5.156859,09/05/2017,OPERATIVA,SI;
510,ZONAS WIFI GRATIS PARA LA GENTE,4,6,Región Pacífico,27,Chocó,27361,Istmina,N/A,1,PARQUE SIMON BOLIVAR,2736102002,CARRERA 6 ENTRE CALLE 31 Y 32,-76.687184,5.146489,09/05/2017,OPERATIVA,SI;
511,ZONAS WIFI GRATIS PARA LA GENTE,4,6,Región Pacífico,27,Chocó,27361,Istmina,N/A,1,PARQUE CENTRAL BARRIO SAN AGUSTIN,2736102003,CARRERA 4 CON CALLE 21 - PARROQUIA SAN AGUSTÍN,-76.688865,5.153991,02/06/2017,OPERATIVA,SI;
512,ZONAS WIFI GRATIS PARA LA GENTE,4,6,Región Pacífico,27,Chocó,27001,Quibdó,N/A,1,PARQUE ALAMEDA REYES,2700102000,CALLE 26 ENTRE CARRERA 3 Y 5,-76.661253,5.690847,24/10/2016,OPERATIVA,SI;
513,ZONAS WIFI GRATIS PARA LA GENTE,4,6,Región Pacífico,27,Chocó,27001,Quibdó,N/A,1,PARQUE MANUEL MOSQUERA GARCES,2700105001,CRA 2 # 30-1,-76.660622,5.694597,08/08/2017,OPERATIVA,SI;
514,ZONAS WIFI GRATIS PARA LA GENTE,4,6,Región Pacífico,27,Chocó,27001,Quibdó,N/A,1,MALECON MERCADO ORILLAS DEL RIO ATRATO,2700105002,CRA 1 # 24-37,-76.662121,5.689045,11/08/2017,OPERATIVA,SI;
515,ZONAS WIFI GRATIS PARA LA GENTE,4,6,Región Pacífico,27,Chocó,27001,Quibdó,N/A,1,AEROPARQUE,2700105003,CRA 27 # 17-1,-76.645672,5.692534,27/07/2017,OPERATIVA,SI;
516,ZONAS WIFI GRATIS PARA LA GENTE,2,6,Región Caribe,23,Córdoba,23162,Cereté,N/A,1,PARQUE FUERA DEL ESTADIO. BOULEVAR CASA DE LA CULTURA,2316205001,DIAGONAL 15 A # 15-2,-75.792459,8.88909,26/05/2017,OPERATIVA,SI;
517,ZONAS WIFI GRATIS PARA LA GENTE,2,6,Región Caribe,23,Córdoba,23162,Cereté,N/A,1,PARQUE CENTRAL FRENTE A LA ALCALDÍA,2316205002,CALLE 15 # 10,-75.789646,8.888559,26/05/2017,OPERATIVA,SI;
518,ZONAS WIFI GRATIS PARA LA GENTE,2,6,Región Caribe,23,Córdoba,23162,Cereté,N/A,1,PARQUE LINEAL BOULEVARD DE VENUS EN EL BARRIO VENUS,2316205003,CRA 17 # 13A,-75.79298,8.885433,26/05/2017,OPERATIVA,SI;
519,ZONAS WIFI GRATIS PARA LA GENTE,2,6,Región Caribe,23,Córdoba,23162,Cereté,N/A,1,PARQUE SANTA TERESA,2316205004,CRA 21 # 8A,-75.796317,8.881884,25/05/2017,OPERATIVA,SI;
520,ZONAS WIFI GRATIS PARA LA GENTE,2,6,Región Caribe,23,Córdoba,23182,Chinú,N/A,1,PARQUE PRINCIPAL,2318206001,ENTRE CARRERAS 7 Y 8 CON CALLE 15 Y 16,-75.399726,9.104387,02/06/2017,OPERATIVA,SI;
521,ZONAS WIFI GRATIS PARA LA GENTE,2,6,Región Caribe,23,Córdoba,23189,Ciénaga de Oro,N/A,1,PARQUE PRINCIPAL,2318906001,CARRERA 16-17 CALLE 6-5  ,-75.621076,8.874756,27/07/2017,OPERATIVA,SI;
522,ZONAS WIFI GRATIS PARA LA GENTE,2,6,Región Caribe,23,Córdoba,23417,Lorica,N/A,1,PLAZA LÁCIDES BERSAL,2341701000,CALLE 1 BIS NO 17 FRENTE A LA ALCALDÍA MUNICIPAL,-75.819027,9.226916,15/10/2016,OPERATIVA,SI;
523,ZONAS WIFI GRATIS PARA LA GENTE,2,6,Región Caribe,23,Córdoba,23417,Lorica,N/A,1,PARQUE EL PARAISO,2341705001,CARRERAS 25 Y 26 DIAGONAL 18,-75.814075,9.232332,31/05/2017,OPERATIVA,SI;
"524,ZONAS WIFI GRATIS PARA LA GENTE,2,6,Región Caribe,23,Córdoba,23417,Lorica,N/A,1,""SECTOR MURAL BANCO AGRARIO (MALECÓN, ARENEROS)"",2341705002,CALLE 1 A MALECON LAS MURALLAS,-75.820723,9.226463,31/05/2017,OPERATIVA,SI";
525,ZONAS WIFI GRATIS PARA LA GENTE,2,6,Región Caribe,23,Córdoba,23417,Lorica,N/A,1,PLAZA DE LA CRUZ Y PLAZA CONCORDIA,2341705003,CRA 19,-75.818408,9.226791,08/06/2017,OPERATIVA,SI;
526,ZONAS WIFI GRATIS PARA LA GENTE,2,6,Región Caribe,23,Córdoba,23466,Montelíbano,N/A,1,PLAZA DE LA SANTA CRUZ,2346606001,PLAZA PRINCIPAL BARRIO CENTRO,-75.420888,7.9846482,02/06/2017,OPERATIVA,SI;
527,ZONAS WIFI GRATIS PARA LA GENTE,2,6,Región Caribe,23,Córdoba,23466,Montelíbano,N/A,1,PARQUE ABASTOS DEL SUR,2346606002,BARRIO EL PARAISO,-75.421418,7.965686,02/06/2017,OPERATIVA,SI;
528,ZONAS WIFI GRATIS PARA LA GENTE,2,2,Región Caribe,23,Córdoba,23001,Montería,N/A,1,PARQUE CENTRAL,2300101000,CALLE 28 Y 28 ENTRE CARRERAS 2 -4,-75.887,8.7555,19/12/2016,OPERATIVA,SI;
529,ZONAS WIFI GRATIS PARA LA GENTE,2,2,Región Caribe,23,Córdoba,23001,Montería,N/A,1,PARQUE NARIÑO,2300106001,CALLE 40 CON CRA 6,-75.877714,8.761837,25/05/2017,OPERATIVA,SI;
530,ZONAS WIFI GRATIS PARA LA GENTE,2,2,Región Caribe,23,Córdoba,23001,Montería,N/A,1,CANCHA PASTRANA BORRERO,2300106002,DIAGONAL 0 SUR TRANSVERSAL 1 BIS,-75.89776,8.731315,25/06/2017,OPERATIVA,SI;
531,ZONAS WIFI GRATIS PARA LA GENTE,2,2,Región Caribe,23,Córdoba,23001,Montería,N/A,1,CANCHA COMFACOR,2300106003,DIAGONAL 16 TRASV 17,-75.890825,8.7401,25/06/2017,OPERATIVA,SI;
532,ZONAS WIFI GRATIS PARA LA GENTE,2,2,Región Caribe,23,Córdoba,23001,Montería,N/A,1,PARQUE LAURELES,2300106004,CLL 43 Y CLL 44 CON CR 7 Y CR 8,-75.875332,8.76326,25/05/2017,OPERATIVA,SI;
533,ZONAS WIFI GRATIS PARA LA GENTE,2,2,Región Caribe,23,Córdoba,23001,Montería,N/A,1,CANCHA NUEVO BOSQUE,2300106005,CLL 94 Y CLL 94A CON CR 7A Y CRA 8,-75.84872,8.801105,25/05/2017,OPERATIVA,SI;
534,ZONAS WIFI GRATIS PARA LA GENTE,2,2,Región Caribe,23,Córdoba,23001,Montería,N/A,1,CANCHA PAZ DEL NORTE,2300106006,CORREGIMIENTO PAZ DEL NORTE,-75.857506,8.810687,25/05/2017,OPERATIVA,SI;
535,ZONAS WIFI GRATIS PARA LA GENTE,2,2,Región Caribe,23,Córdoba,23001,Montería,N/A,1,PARQUE EL NISPERO,2300106007,B/ EL NISPERO,-75.898902,8.752053,25/05/2017,OPERATIVA,SI;
536,ZONAS WIFI GRATIS PARA LA GENTE,2,2,Región Caribe,23,Córdoba,23001,Montería,N/A,1,CORREGIMIENTO EL SABANAL,2300106008,CORREGIMIENTO EL SABANAL,-75.804791,8.779752,25/05/2017,OPERATIVA,SI;
537,ZONAS WIFI GRATIS PARA LA GENTE,2,2,Región Caribe,23,Córdoba,23001,Montería,N/A,1,AGUAS NEGRAS,2300106009,VEREDA AGUAS NEGRAS,-75.82118,8.813803,25/05/2017,OPERATIVA,SI;
538,ZONAS WIFI GRATIS PARA LA GENTE,2,2,Región Caribe,23,Córdoba,23001,Montería,N/A,1,PARQUE LAS BRISAS,2300106010,KR 3 X TV 1B,-75.900271,8.741676,26/05/2017,OPERATIVA,SI;
539,ZONAS WIFI GRATIS PARA LA GENTE,2,2,Región Caribe,23,Córdoba,23001,Montería,N/A,1,CANCHA VILLA MARGARITA,2300106011,CL 1 Y CLL 2 CON CR 7 Y CR 3E,-75.891307,8.730571,26/05/2017,OPERATIVA,SI;
540,ZONAS WIFI GRATIS PARA LA GENTE,2,2,Región Caribe,23,Córdoba,23001,Montería,N/A,1,RONDA SINU CENTRO - TEATRINO,2300106012,AV 1 CON CLL 27 Y CLL 28,-75.887789,8.756863,26/05/2017,OPERATIVA,SI;
541,ZONAS WIFI GRATIS PARA LA GENTE,2,2,Región Caribe,23,Córdoba,23001,Montería,N/A,1,RONDA SINU CENTRO - ZONA DE JUEGOS,2300106013,AV 1 CON CLL 32,-75.885492,8.759974,26/05/2017,OPERATIVA,SI;
542,ZONAS WIFI GRATIS PARA LA GENTE,2,2,Región Caribe,23,Córdoba,23001,Montería,N/A,1,PARQUE DEL LIBRO,2300106014,CALLE 36 ENTRE CRA 4 Y CRA 5,-75.880768,8.759897,26/05/2017,OPERATIVA,SI;
543,ZONAS WIFI GRATIS PARA LA GENTE,2,2,Región Caribe,23,Córdoba,23001,Montería,N/A,1,RONDA NORTE - MIRADOR,2300106015,CRA 1 ENTRE CLL 61 Y Y CLL 61A,-75.86918,8.773032,26/05/2017,OPERATIVA,SI;
544,ZONAS WIFI GRATIS PARA LA GENTE,2,2,Región Caribe,23,Córdoba,23001,Montería,N/A,1,PARQUE DE LOS SUEÑOS,2300106016,CRA 13 Y CRA 14 CON CLL 61B Y CLL 62,-75.860808,8.768234,26/05/2017,OPERATIVA,SI;
545,ZONAS WIFI GRATIS PARA LA GENTE,2,2,Región Caribe,23,Córdoba,23001,Montería,N/A,1,ESTADIO 18 DE JUNIO,2300106017,CALLE 56 CR 7 - 2 PISO,-75.868213,8.766687,26/05/2017,OPERATIVA,SI;
546,ZONAS WIFI GRATIS PARA LA GENTE,2,2,Región Caribe,23,Córdoba,23001,Montería,N/A,1,BIOSALUDABLE SAN JOSE,2300106018,CALLE 29 CR 21 BARIO SAN JOSE,-75.872674,8.747985,26/05/2017,OPERATIVA,SI;
547,ZONAS WIFI GRATIS PARA LA GENTE,2,2,Región Caribe,23,Córdoba,23001,Montería,N/A,1,PARQUE LA FLORESTA,2300106019,CALLE 38 CON CRA 15A Y CALLE 36,-75.873893,8.754783,26/05/2017,OPERATIVA,SI;
548,ZONAS WIFI GRATIS PARA LA GENTE,2,2,Región Caribe,23,Córdoba,23001,Montería,N/A,1,PARQUE LA GRANJA COMFACOR,2300106020,DIAG 13 CALLE 10,-75.889248,8.73854,26/05/2017,OPERATIVA,SI;
"549,ZONAS WIFI GRATIS PARA LA GENTE,2,2,Región Caribe,23,Córdoba,23001,Montería,N/A,1,PARQUE LA PALMA,2300106021,""CRA 10A Y 11A, CALLE 7A Y 8"",-75.90682,8.74958,31/05/2017,OPERATIVA,SI";
550,ZONAS WIFI GRATIS PARA LA GENTE,2,2,Región Caribe,23,Córdoba,23001,Montería,N/A,1,PARQUE RANCHO GRANDE,2300106022,CALLE 9 CR 13 W,-75.908127,8.75285,31/05/2017,OPERATIVA,SI;
551,ZONAS WIFI GRATIS PARA LA GENTE,2,2,Región Caribe,23,Córdoba,23001,Montería,N/A,1,CANCHA RIO DE JANEIRO,2300106023,CL. 21 #3CW-1 A 3CW-83,-75.895344,8.753162,31/05/2017,OPERATIVA,SI;
552,ZONAS WIFI GRATIS PARA LA GENTE,2,2,Región Caribe,23,Córdoba,23001,Montería,N/A,1,CANCHA DE LA PRADERA SEXTA ETAPA,2300106024,CL 26 X KR 26B,-75.872851,8.735002,31/05/2017,OPERATIVA,SI;
553,ZONAS WIFI GRATIS PARA LA GENTE,2,2,Región Caribe,23,Córdoba,23001,Montería,N/A,1,PARQUE LA ESMERALDA,2300106025,CARRERA 8A OESTE CON CALLE 27,-75.893543,8.759167,31/05/2017,OPERATIVA,SI;
554,ZONAS WIFI GRATIS PARA LA GENTE,2,2,Región Caribe,23,Córdoba,23001,Montería,N/A,1,PARQUE EL EDEN,2300106026,CRA 16 - CRA 16 A,-75.87399,8.752048,31/05/2017,OPERATIVA,SI;
555,ZONAS WIFI GRATIS PARA LA GENTE,2,2,Región Caribe,23,Córdoba,23001,Montería,N/A,1,PARQUE EL MORA,2300106027,CALLE 41A ENTRE CRA 15A Y CRA 15B,-75.870739,8.755221,31/05/2017,OPERATIVA,SI;
556,ZONAS WIFI GRATIS PARA LA GENTE,2,2,Región Caribe,23,Córdoba,23001,Montería,N/A,1,RONDA SINU CENTRO - MUELLE Y CENTRO CULTURAL,2300106028,AV 1 CON CLL 36,-75.883649,8.761968,31/05/2017,OPERATIVA,SI;
557,ZONAS WIFI GRATIS PARA LA GENTE,2,2,Región Caribe,23,Córdoba,23001,Montería,N/A,1,PARQUE RIVERA,2300106029,CARRERA 9 OESTE 18 -33,-75.897919,8.754599,31/05/2017,OPERATIVA,SI;
558,ZONAS WIFI GRATIS PARA LA GENTE,2,2,Región Caribe,23,Córdoba,23001,Montería,N/A,1,CANCHA EL POBLADO,2300106030,CLL 26 CR 20W,-75.902371,8.76618,31/05/2017,OPERATIVA,SI;
